MT3106546	654819.045	5507262.456
MT3106550	654785.566	5507257.308
MT3106554	654779.175	5507251.45
MT3107866	656788.45	5506397.478
MT3114993	656887.11	5507411.021
MT3115000	655770.445	5507776.683
MT3116187	656844.107	5506715.762
MT3119306	655729.969	5507489.173
MT3122781	655709.376	5507944.187
MT3122785	655708.374	5507969.29
MT3126714	655562.531	5507432.4
MT3126716	655577.58	5507413.34
MT3128146	654784	5507222.049
MT3131176	655677.645	5507990.806
MT3132135	654224.394	5506667.641
MT3135003	654465.268	5506698.626
MT3138347	656752.681	5506404.215
MT3138351	656736.186	5506421.473
MT3140160	656640.364	5507519.68
MT3144061	655779.444	5507739.686
MT3144063	655792.504	5507707.915
MT3155011	655776.76	5507691.67
MT3163269	654329.048	5506686.679
MT3209119	654639.017	5507629.008
MT3210824	654700.203	5507609.817
MT3213745	654642.609	5507618.412
MT3213751	654670.468	5507606.607
MT3213800	654803.721	5507759.481
MT3215898	654713.984	5507600.974
MT3219794	654563.192	5506825.416
MT3223878	655635.338	5507283.68
MT3223882	655615.328	5507317.698
MT3226834	655926.993	5507043.476
MT3232030	656546.163	5506446.477
MT3234312	654666.244	5507630.791
MT3240348	656231.891	5506374.638
MT3242129	655472.806	5507410.528
MT3249069	654658.092	5507834.201
MT3250048	655910.55	5507041.622
MT3250052	655893.551	5507034.623
MT3250084	654366.391	5506015.415
MT3251500	656594.951	5506650.406
MT3256015	654550.197	5506918.381
MT3258417	654301.767	5506819.442
MT3263321	654264.808	5506817.444
MT3268056	654599.199	5506798.35
MT3272103	654556.197	5506873.383
MT3272420	656099.113	5507111.46
MT3277695	654473.173	5506830.497
MT3283059	655650.226	5507328.886
MT3288263	656113.233	5506508.468
MT3290761	658605.121	5507273.433
MT3290976	659169.14	5507215.429
MT3291887	656064.212	5506514.471
MT3291891	656026.259	5506519.465
MT3297418	656016.126	5507126.458
MT3297422	655986.128	5507131.458
MT3298764	655622.493	5507683.617
MT3300773	654596.162	5507174.59
MT3304029	654474.184	5507210.477
MT3305994	654495.194	5506709.425
MT3306000	654490.195	5506743.423
MT3311655	655049.284	5507675.022
MT3311935	654485.117	5506776.308
MT3314165	655025.276	5507706.013
MT3318229	656409.158	5506464.478
MT3319760	654205.89	5506812.451
MT3320467	655027.115	5507787.336
MT3320540	655022.115	5507768.337
MT3329394	656058.065	5507118.469
MT3330521	656476.115	5507041.459
MT3331600	656635.913	5506889.079
MT3332340	654649.076	5507806.154
MT3334187	655466.85	5506845.45
MT3335154	654137.947	5506831.457
MT3335158	654102.036	5506829.904
MT3335162	654101.127	5506848.344
MT3338220	655350.597	5506760.394
MT3338279	654637.052	5507771.086
MT3338709	655347.158	5506789.423
MT3339916	655885.15	5507045.764
MT3340303	654275.216	5506811.329
MT3346321	654487.029	5506907.778
MT3346323	654491.021	5506867.866
MT3346956	654279.215	5506775.331
MT3348918	655084.922	5507042.866
MT3352647	654780.741	5507727.509
MT3353987	655755.821	5507657.765
MT3356687	655445.045	5507424.575
MT3359018	655148.505	5507741.767
MT3360895	654625.016	5507738.997
MT3365570	655384.74	5506821.199
MT3369578	654400.946	5506778.46
MT3369910	655185.353	5507731.085
MT3369916	655160.354	5507708.086
MT3370627	656717.943	5506479.4
MT3372343	655534.686	5507379.569
MT3373084	656417.25	5506942.446
MT3373090	656396.979	5506946.553
MT3374769	655076.182	5507026.319
MT3374847	655075.923	5506996.517
MT3376302	655711.549	5507981.829
MT3376307	655693.392	5508044.582
MT3378645	654564.197	5506769.38
MT3382137	656497.172	5506453.476
MT3383211	656360.966	5506731.438
MT3384863	654568.994	5506725.243
MT3384902	654653.985	5507715.929
MT3386057	655704.436	5507845.858
MT3386282	654096.127	5506866.343
MT3387741	655259.35	5507701.868
MT3387745	655233.19	5507670.6
MT3387747	655213.244	5507653.995
MT3388289	654509.18	5506704.612
MT3388293	654577.033	5506928.707
MT3389348	655538.147	5507394.447
MT3390599	654447.04	5506705.702
MT3390791	655022.327	5507652.059
MT3390977	655676.437	5507850.858
MT3392038	655613.356	5507652.372
MT3394105	656041.052	5507273.575
MT3395432	655732.382	5508168.071
MT3395435	655735.4	5508130.915
MT3395437	655747.382	5508063.07
MT3395671	655501.728	5507400.554
MT3397043	654841.365	5507495.723
MT3402608	655634.479	5507724.569
MT3402886	654362.301	5506685.63
MT3404618	656002.078	5507281.57
MT3405524	655718.227	5507193.883
MT3406161	654966.294	5507655.028
MT3406229	654938.367	5507631.093
MT3407063	654993.328	5507679.058
MT3410743	654709.096	5507627.23
MT3410749	654687.377	5507607.299
MT3410872	656371.969	5506806.456
MT3410952	656377.952	5506843.333
MT3412164	655653.042	5507811.9
MT3413903	655762.978	5506417.758
MT3415262	656375.17	5506469.476
MT3415523	654759.727	5507697.49
MT3415659	654734.72	5507662.48
MT3415902	655225.082	5507710.869
MT3423045	656340.144	5506474.48
MT3423989	656393.952	5506353.629
MT3425226	654884.603	5507584.341
MT3426623	654761.303	5507641.029
MT3431242	654886.612	5507553.332
MT3431710	654870.664	5507572.272
MT3431860	655695.04	5507810.9
MT3431866	655711.376	5507851.205
MT3431872	655710.375	5507880.253
MT3432351	654130.244	5506874.613
MT3432354	654163.243	5506879.613
MT3433199	654789.414	5507665.13
MT3435585	655408.995	5507413.551
MT3436047	654453.999	5506786.467
MT3437206	654555.937	5507221.268
MT3437552	655492.993	5506780.718
MT3441110	655747.382	5508063.07
MT3442149	654829.967	5507592.031
MT3443042	655753.379	5507981.104
MT3443489	655296.013	5506823.472
MT3443627	655620.567	5507633.841
MT3446228	654251.052	5506674.679
MT3446587	655715.853	5507795.103
MT3446599	655186.189	5507603.952
MT3447559	654881.282	5507743.011
MT3449361	655232.044	5507729.135
MT3450771	655991.965	5506747.308
MT3455804	655736.606	5507629.382
MT3455808	655726.402	5507606.692
MT3455912	654698.062	5507246.898
MT3460220	654849.247	5507716.982
MT3462184	654443.034	5506735.749
MT3462190	654587.319	5506813.628
MT3462196	654439.455	5506772.487
MT3464915	654368.037	5506690.751
MT3467031	654913.281	5507770.01
MT3472967	655016.435	5507586.409
MT3472969	654933.637	5507663.296
MT3474618	654402.363	5506690.637
MT3474676	655109.203	5507092.603
MT3475311	655315.77	5507407.612
MT3475315	655352.793	5507404.61
MT3477975	656119.99	5507259.586
MT3478071	656154.988	5507253.586
MT3481073	656724.942	5506531.387
MT3481079	656730.934	5506577.321
MT3483564	655444.523	5506700.447
MT3487781	654237.575	5506770.773
MT3488219	655676.723	5507553.607
MT3488755	655172.531	5507715.738
MT3488761	655189.567	5507696.697
MT3488767	655214.193	5507667.004
MT3491491	655646.496	5507769.628
MT3492887	654629.847	5507665.344
MT3492890	654635.42	5507646.692
MT3493464	654599.4	5507665.702
MT3493572	654520.211	5506912.263
MT3494422	655664.202	5507299.937
MT3494428	655680.296	5507264.75
MT3494434	655699.252	5507230.833
MT3497509	655123.015	5507041.663
MT3497513	655127.008	5507013.719
MT3497515	655136.176	5506981.347
MT3498642	654637.115	5507182.581
MT3498648	654619.164	5507225.547
MT3498652	654627.164	5507186.548
MT3501682	654524.035	5506865.072
MT3502406	655772.985	5507417.358
MT3503491	655127.032	5506962.468
MT3503499	655113.26	5507050.612
MT3503516	656838.968	5507349.899
MT3504323	655710.471	5507814.045
MT3510192	655776.984	5507446.668
MT3512635	654583.033	5506881.705
MT3513165	656427.088	5507049.464
MT3513545	656836.831	5507333.214
MT3514386	656081.958	5507265.591
MT3516343	656610.941	5506983.319
MT3516347	656614.763	5507008.117
MT3518049	655753.379	5507981.104
MT3520702	655645.709	5507947.79
MT3525110	657141.032	5507340.647
MT3529409	658672.552	5507266.57
MT3530529	654953.577	5507640.367
MT3530597	654970.668	5507619.261
MT3530601	654998.626	5507588.308
MT3530603	655023.625	5507559.309
MT3531139	654967.314	5507603.048
MT3531405	654995.332	5507628.064
MT3534882	654850.938	5507609.007
MT3535558	654290.173	5506860.585
MT3537146	654857.003	5507508.907
MT3537158	654295.66	5506833.667
MT3537164	654237.205	5506892.42
MT3537901	655429.994	5506798.73
MT3537909	655439.009	5506736.627
MT3538362	658356.522	5507284.618
MT3540475	654285.193	5506889.481
MT3542595	654241.207	5506865.408
MT3543708	654290.05	5506682.679
MT3547709	655029.919	5506994.45
MT3548845	655041.596	5507558.405
MT3548853	655659.5	5507624.856
MT3554104	656667.996	5507468.559
MT3554383	655201.794	5507700.888
MT3554801	656690.198	5507472.174
MT3554859	656754.053	5507420.626
MT3555249	656759.755	5507428.672
MT3558298	654575.063	5507178.515
MT3558484	654354.749	5506824.441
MT3558550	654333.949	5506823.458
MT3559141	655091.983	5506956.46
MT3559147	655058.963	5506951.457
MT3559300	655062.075	5507000.474
MT3560779	655628.856	5506882.79
MT3564819	656331.958	5506522.382
MT3567385	656009.149	5506745.835
MT3567629	655697.885	5507587.908
MT3567635	655774.141	5507580.862
MT3569838	655133.27	5507684.42
MT3573731	655181.339	5507625.077
MT3574160	656011.963	5506698.303
MT3575917	655708.693	5507614.808
MT3576286	655619.377	5507951.854
MT3580776	655860.72	5506738.202
MT3582512	655429.025	5506841.474
MT3582607	654333.171	5506896.583
MT3582613	654339.129	5506868.754
MT3582753	655709.559	5508135.939
MT3585313	655768.982	5507385.338
MT3586494	656002.146	5506674.798
MT3587156	654574.171	5507209.526
MT3588222	655705.476	5508107.019
MT3588227	655708.489	5508091.838
MT3588980	655166.96	5507627.48
MT3590320	654285.362	5506675.637
MT3591420	655662.398	5507900.863
MT3592175	656013.96	5506718.269
MT3596566	656007.139	5506720.733
MT3600948	655991.153	5506676.877
MT3601497	656829.312	5507341.322
MT3602310	656004.146	5506695.797
MT3603788	654211.021	5506752.47
MT3603866	654243.907	5506757.455
MT3603868	654272.034	5506760.472
MT3604594	655072.333	5507585.069
MT3608593	656387.055	5507056.47
MT3610154	655697.391	5508079.573
MT3614671	656514.123	5507061.762
MT3615344	657153.032	5507292.649
MT3615829	654497.706	5506808.807
MT3615966	655714.555	5508170.913
MT3619278	654550.303	5506711.63
MT3622005	655180.964	5507681.036
MT3622007	655157.392	5507661.6
MT3622685	656387.96	5506920.394
MT3623319	656393.959	5506963.384
MT3624908	654169.956	5506835.457
MT3625357	656399.957	5507007.37
MT3626886	657041.251	5507014.439
MT3637328	655756.595	5507559.1
MT3637334	655731.943	5507574.681
MT3638142	656117.962	5507095.315
MT3645760	655751.346	5508015.114
MT3649122	657001.732	5506956.392
MT3649531	655383.331	5507407.606
MT3652094	654583.342	5506715.634
MT3652100	654621.303	5506719.63
MT3652192	657685.686	5507176.521
MT3654239	658432.452	5507283.619
MT3654241	658477.508	5507282.619
MT3656953	655273.845	5507410.605
MT3661771	654637.032	5506840.451
MT3664648	655763.574	5507884.451
MT3666531	655566.965	5507367.969
MT3667524	655594.464	5507346.49
MT3667671	655980.465	5507168.388
MT3670236	657696.682	5507225.795
MT3671661	654637.115	5507182.581
MT3674932	656108.962	5507013.312
MT3677118	655971.972	5506725.366
MT3677638	655734.466	5507841.848
MT3677765	655757.426	5507843.77
MT3678671	655786.251	5506486.302
MT3679139	653946.091	5507958.483
MT3679499	656113.963	5507059.316
MT3681324	656366.96	5506770.399
MT3683566	655622.131	5506845.567
MT3686297	656482.165	5506348.481
MT3686360	656442.01	5506354.913
MT3695309	656802.928	5506435.301
MT3695784	656774.249	5506417.466
MT3701919	656015.96	5506741.268
MT3706622	655740.43	5508095.744
MT3706874	656614.176	5506330.48
MT3706880	656570.111	5506336.489
MT3706886	656527.244	5506343.471
MT3708434	656008.975	5506676.397
MT3709312	655756.377	5507917.135
MT3711462	658424.055	5507345.013
MT3712239	657836.308	5507231.421
MT3712899	658474.88	5507293.95
MT3713305	656803.624	5506406.611
MT3716173	658476.053	5507338.957
MT3716364	657836.308	5507231.421
MT3716366	657882.644	5507233.617
MT3716368	657979.577	5507229.62
MT3717619	656665.401	5507507.662
MT3717657	655728.264	5507120.811
MT3718421	655747.237	5507084.864
MT3721808	655736.606	5507629.382
MT3725873	656582.645	5507553.36
MT3725879	656647.172	5507473.119
MT3731054	654625.055	5506904.557
MT3747884	659206.172	5507211.426
MT3752733	655115.63	5507687.293
MT3752737	655100.511	5507707.44
MT3756060	656764.97	5507459.5
MT3762110	655072.899	5507163.44
MT3762116	655039.007	5507159.455
MT3763665	655673.37	5507218.629
MT3763669	655656.305	5507248.738
MT3764152	656655.135	5507490.035
MT3775277	656755.92	5507506.009
MT3775527	656758.423	5507527.406
MT3775533	656763.929	5507477.438
MT3778445	655142.581	5507656.352
MT3782122	655013.93	5507155.444
MT3808297	654596.162	5507174.59
MT3808859	654599.199	5506798.35
MT3813191	656616.926	5507508.009
MT3816071	656901.135	5507376.963
MT3825093	658637.227	5507269.422
MT3828419	654309.949	5506766.46
MT3829040	657222.554	5507209.639
MT3831011	654297.834	5507121.547
MT3838925	655023.625	5507559.309
MT3860625	657188.697	5507194.707
MT3864742	654970.668	5507619.261
MT3864816	657155.95	5507177.856
MT3864820	657125.951	5507157.857
MT3875002	655875.247	5507156.44
MT3875003	655875.247	5507156.44
MT3877232	657252.398	5507220.576
MT3884735	655587.17	5506742.216
MT3894632	655864.154	5507368.78
MT3899401	655589.167	5506712.249
MT3899405	655592.062	5506673.288
MT3903249	655952.59	5507278.437
MT3912333	654320.038	5506659.336
MT3912549	654287.079	5506630.518
MT3916808	656700.929	5507538.473
MT3925394	656634.143	5507540.964
MT3927025	654398.035	5506670.335
MT3927308	655467.807	5507543.602
MT3928693	656618.311	5507535.308
MT3929175	655692.312	5507188.725
MT3934455	654272.034	5506760.472
MT3935315	655460.473	5507405.657
MT3971462	654321.199	5507125.596
MT3971737	654400.946	5506778.46
MT3977012	655940.965	5506756.285
MT4009014	654399.62	5507815.327
MT4009287	655810.29	5506500.324
MT4009863	655905.927	5507072.606
MT4009869	655930.963	5507066.245
MT4019810	656907.397	5507241.37
MT4021794	656480.116	5506813.702
MT4021796	656486.113	5506859.681
MT4022018	655532.1	5506809.48
MT4025410	655767.982	5507322.588
MT4025416	655805.058	5507316.574
MT4027333	655910.147	5507285.732
MT4027457	655907.147	5507258.733
MT4030066	655890.912	5507088.913
MT4030070	655844.562	5507073.632
MT4030464	656827.614	5507233.568
MT4035835	656128.291	5507066.093
MT4036318	655858.284	5506525.316
MT4038664	656140.14	5506232.817
MT4038666	656135.128	5506195.717
MT4041184	655642.283	5507337.43
MT4043251	655760.074	5506444.813
MT4046786	655523.887	5506934.685
MT4047159	656870.086	5506822.61
MT4048034	655669.297	5507334.428
MT4048114	655707.045	5507330.467
MT4048535	654173.264	5506811.619
MT4051113	655506.246	5506814.524
MT4052622	656503.116	5506980.7
MT4052624	656508.11	5507019.662
MT4063720	654194.212	5506840.389
MT4063726	654199.212	5506803.386
MT4065808	656156.12	5507060.461
MT4069738	655089.033	5506722.57
MT4069742	655079.034	5506776.568
MT4069948	655099.951	5506709.466
MT4070408	655520.156	5506909.38
MT4073327	655951.077	5507149.466
MT4074224	658721.007	5507266.444
MT4077932	655831.923	5507087.124
MT4083510	656021.96	5506278.291
MT4088811	656470.048	5507825.23
MT4089016	655884.211	5506812.46
MT4090729	654654.035	5506780.674
MT4091494	656024.985	5506312.489
MT4092883	655629.457	5507486.806
MT4093911	654178.09	5506764.481
MT4093914	654150.091	5506759.481
MT4097821	655721.154	5507351.721
MT4098070	656445.109	5506571.659
MT4098072	656439.119	5506523.728
MT4100282	655104.021	5507125.459
MT4100288	655073.973	5507120.452
MT4101396	655965.964	5507160.26
MT4101781	655671.056	5507386.244
MT4102077	655565.002	5506825.451
MT4103789	656219.215	5506240.481
MT4108670	655963.962	5506681.27
MT4110108	656872.276	5507309.526
MT4111830	654652.354	5506824.976
MT4115434	655966.053	5506704.759
MT4118191	655870.95	5506544.625
MT4118388	655902.444	5506539.404
MT4121008	654889.166	5506882.49
MT4125216	655919.972	5506546.355
MT4132225	654746.161	5506808.531
MT4135268	656498.112	5506944.675
MT4136763	655904.149	5507231.754
MT4138344	654181.9	5506724.456
MT4139205	655741.1	5506822.478
MT4139277	655470.016	5507719.541
MT4147988	655974.972	5506749.365
MT4152522	655835.397	5506514.381
MT4153966	656480.116	5506813.702
MT4158844	656648.543	5507580.654
MT4162686	656038.115	5506266.496
MT4164176	656928.118	5507251.216
MT4164628	656938.612	5507257.795
MT4165261	655132.969	5507215.447
MT4165267	655091.95	5507209.445
MT4165273	655380.755	5507652.602
MT4165275	655348.176	5507652.995
MT4169479	656085.221	5506258.48
MT4175164	655486.145	5506859.466
MT4178076	655424.136	5507727.498
MT4179730	658526.04	5507334.778
MT4180218	658522.041	5507290.78
MT4180224	658591.037	5507325.767
MT4182264	658726.037	5507329.84
MT4182269	658724.033	5507299.786
MT4185593	655462.983	5507759.199
MT4186698	655064.197	5506704.513
MT4187893	658587.037	5507283.769
MT4191201	655299.034	5506712.521
MT4194735	655233.754	5507518.454
MT4194809	655246.191	5507499.011
MT4197994	655284.157	5506863.606
MT4198404	654890.861	5507472.517
MT4199896	654660.146	5506816.602
MT4199902	654693.224	5506822.615
MT4203522	656568.875	5506988.612
MT4203852	656189.073	5507140.465
MT4208239	654646.299	5506722.629
MT4211323	655164.959	5507111.502
MT4211421	655147.006	5507117.72
MT4214255	656055.144	5506729.796
MT4214259	656053.144	5506708.797
MT4215923	654631.065	5506872.502
MT4217620	655661.137	5506816.612
MT4217626	655652.007	5506789.123
MT4219817	656091.206	5506651.466
MT4221160	654665.14	5506778.603
MT4221166	654703.182	5506785.61
MT4227173	655188.019	5506869.623
MT4227179	655183.843	5506899.106
MT4230205	655806.91	5507140.152
MT4232001	655661.462	5507356.229
MT4232005	656030.136	5506670.722
MT4232756	656162.038	5507145.472
MT4237692	655882.43	5506736.443
MT4239412	655233.869	5507414.603
MT4239414	655187.309	5507414.427
MT4242136	655246.19	5507461.938
MT4242937	654614.148	5506884.6
MT4245328	655683.024	5507420.147
MT4248909	656927.748	5507282.357
MT4248915	656955.311	5507227.633
MT4256377	655117.013	5506868.686
MT4256934	655022.066	5506694.485
MT4257081	654972.975	5506685.47
MT4257085	654930.599	5506679.643
MT4260179	655930.965	5506653.282
MT4260920	655933.969	5506686.325
MT4261562	656030.98	5506348.455
MT4261568	656036.954	5506387.22
MT4264497	656038.974	5506419.414
MT4265753	656132.18	5506252.486
MT4268531	654488.03	5506791.472
MT4269691	655040.007	5507115.457
MT4275999	655488.004	5506812.638
MT4276107	655248.229	5506858.617
MT4280633	655406.613	5506881.742
MT4280639	655420.105	5506892.891
MT4285271	655014.93	5507111.446
MT4291166	654525.043	5506782.656
MT4296639	655923.968	5506580.315
MT4300165	655326.206	5506870.614
MT4306705	656135.19	5507151.924
MT4310107	654448.198	5507125.396
MT4311239	655373.116	5507733.601
MT4314770	654895.164	5506848.499
MT4314774	654902.169	5506809.469
MT4315475	655390.138	5507660.499
MT4315747	654458.105	5507144.469
MT4315753	654531.07	5507157.463
MT4315755	654565.127	5507163.473
MT4317173	655062.974	5507205.448
MT4317428	655134.754	5507169.427
MT4319545	655936.244	5506530.467
MT4320497	655296.159	5506752.433
MT4322592	656134.936	5507360.486
MT4322596	656101.938	5507368.485
MT4335452	655661.937	5506795.618
MT4335700	655927.964	5506619.276
MT4336740	655710.377	5507830.42
MT4337580	656136.959	5507245.28
MT4338375	655818.924	5507115.123
MT4338960	656127.96	5507168.29
MT4341882	654554.995	5506805.984
MT4344674	656553.957	5506355.454
MT4345990	655160.883	5507559.269
MT4345996	655195.828	5507539.3
MT4349053	655367.205	5506876.613
MT4349237	656598.356	5506984.629
MT4349708	656994.336	5507350.485
MT4352724	656955.773	5507294.952
MT4352730	656985.754	5507321.935
MT4360862	655792.244	5507064.273
MT4361697	655405.957	5506903.46
MT4365083	655572.591	5507398.604
MT4366395	656139.969	5507275.363
MT4368652	656999.079	5507000.957
MT4370063	655897.559	5506991.635
MT4372237	655396.124	5507629.563
MT4375879	655810.64	5507074.631
MT4376100	658360.544	5507224.62
MT4377136	654883.077	5506815.591
MT4377835	654917.233	5506822.618
MT4380293	654908.149	5506859.603
MT4382714	658387.613	5507222.859
MT4382720	658397.851	5507232.105
MT4382952	658399.054	5507261.007
MT4387944	655737.213	5507154.911
MT4387950	655772.144	5507074.071
MT4390011	657037.709	5507009.341
MT4390473	657009.189	5507018.446
MT4393509	655924.558	5506991.635
MT4393626	657206.095	5507048.039
MT4394373	655755.144	5507117.069
MT4394736	657061.397	5507076.548
MT4396645	656247.062	5507084.469
MT4396914	655364.835	5506897.445
MT4400003	655741.691	5507768.258
MT4400181	655928.54	5507029.441
MT4401837	654309.949	5506766.46
MT4401839	654349.302	5506776.626
MT4401849	654534.031	5506716.741
MT4401855	654530.045	5506750.642
MT4406262	654723.026	5506897.468
MT4407187	655764.672	5507747.808
MT4409316	655453.134	5507588.504
MT4410061	655324.012	5506893.469
MT4411784	655256.014	5506735.476
MT4412024	657930.581	5507231.62
MT4413416	654686.017	5506891.466
MT4414739	655683.569	5506792.444
MT4423882	658393.524	5507283.618
MT4424533	659398.024	5507195.444
MT4429453	655766.209	5507046.921
MT4429457	655782.262	5507012.816
MT4430182	655111.008	5507136.713
MT4431874	654928.163	5507461.447
MT4442630	656617.355	5506437.457
MT4442634	656587.091	5506439.488
MT4443592	659015.154	5507228.428
MT4452560	655029.008	5507200.453
MT4454944	655128.751	5506786.201
MT4458968	656486.113	5506859.681
MT4459067	655004.012	5507196.454
MT4459073	655102.937	5507167.445
MT4459148	655176.1	5506723.491
MT4478186	655792.504	5507707.915
MT4488001	654602.214	5507685.157
MT4493796	659439.158	5507191.427
MT4495192	654694.039	5507818.058
MT4496352	655107.011	5507167.692
MT4496354	655098.009	5507240.707
MT4496356	655103.01	5507199.701
MT4496545	654682.04	5507787.06
MT4497054	654670.03	5507756.034
MT4507472	658432.452	5507283.619
MT4507603	655180.964	5507681.036
MT4508141	657166.372	5507138.424
MT4509294	656482.108	5507786.057
MT4513188	656474.113	5506770.681
MT4513860	656449.177	5506736.463
MT4517367	655809.721	5507157.426
MT4522287	656413.224	5506741.457
MT4523668	655879.66	5507073.63
MT4524117	655201.794	5507700.888
MT4525758	655849.153	5507261.77
MT4525764	655846.151	5507230.754
MT4527107	655807.977	5507415.312
MT4527274	655805.967	5507388.207
MT4527401	657242.286	5507133.429
MT4527848	657133.428	5507139.422
MT4527850	657166.372	5507138.424
MT4527854	657205.293	5507136.429
MT4528284	655672.977	5506700.794
MT4528400	655670.351	5506733.408
MT4530325	656033.972	5506741.382
MT4535642	658857.154	5507242.429
MT4535656	655729.387	5508198.021
MT4543593	656137.836	5506579.637
MT4544322	654364.071	5506640.538
MT4550586	656734.777	5506358.777
MT4550592	656712.277	5506347.773
MT4551434	656150.225	5506776.457
MT4551438	656102.242	5506782.455
MT4552821	655460.473	5507405.657
MT4552825	655492.917	5507390.497
MT4554266	655884.154	5507571.778
MT4555105	654282.028	5506655.193
MT4556081	655881.148	5507537.721
MT4556603	655736.983	5506809.363
MT4559091	656388.198	5506610.466
MT4559376	656651.169	5506710.464
MT4567449	656445.109	5506571.659
MT4567561	656460.114	5506668.691
MT4571065	656267.143	5506627.474
MT4575908	655854.065	5506745.3
MT4581768	655877.141	5507501.661
MT4582884	657149.902	5507112.975
MT4584208	657124.833	5507134.031
MT4585198	655860.161	5507325.148
MT4588818	655870.142	5507413.67
MT4589819	655138.384	5506734.424
MT4592083	657125.312	5507006.433
MT4592445	656701.277	5506353.772
MT4592449	656739.937	5506648.349
MT4594031	653871.518	5507989.445
MT4594068	656730.251	5506701.454
MT4595222	656692.21	5506705.459
MT4597190	655131.006	5506714.474
