MT12532007	654293.204	5507944.18
MT12658099	654758.798	5507204.298
MT12658207	654752.69	5507156.112
MT12658213	654750.313	5507171.04
MT12658222	654747.734	5507188.161
MT12852839	656590.425	5506779.974
MT12852855	656624.373	5506848.244
MT12852860	656618.716	5506813.439
MT12852867	656607.948	5506745.376
MT12885232	654815.394	5507609.003
MT13028722	653794.069	5508011.149
MT13124997	654584.507	5507122.059
MT13176297	654065.712	5507897.995
MT13176301	654049.328	5507893.685
MT13222689	656596.161	5506912.661
MT13265261	654580.987	5507144.013
MT13265397	654733.463	5507009.092
MT13265404	654755.445	5506995.5
MT13265410	654780.871	5506978.989
MT13265417	654780.493	5506961.143
MT13265429	654782.385	5506948.771
MT13265436	654787.22	5506923.71
MT13265443	654791.735	5506898.933
MT13544586	654605.482	5507010.259
MT13681251	655017.462	5507463.522
MT13681266	656189.087	5506495.652
MT13681269	656147.521	5506503.418
MT13681294	656178.763	5506500.342
MT13681305	656227.663	5506490.619
MT13681337	656289.615	5506481.878
MT13681340	656237.755	5506489.077
MT13681371	656190.837	5506606.909
MT13681376	656185.166	5506567.783
MT13681381	656179.111	5506525.665
MT13681394	656172.868	5506469.286
MT13681411	656168.82	5506444.68
MT13681422	656164.077	5506410.625
MT13681427	656158.271	5506368.385
MT13681433	656154.246	5506336.684
MT13681442	656148.427	5506297.864
MT13681479	656231.081	5506885.816
MT13681485	656225.835	5506847.188
MT13681490	656214.675	5506762.15
MT13681507	656210.856	5506738.331
MT13681512	656202.215	5506684.682
MT13681517	656196.874	5506650.056
MT13706335	656251.089	5506517.466
MT13706338	656249.781	5506504.558
MT13748149	657282.969	5506994.835
MT13902955	656983.044	5506984.987
MT13942419	654298.924	5507906.786
MT14031513	654307.888	5507893.825
MT14066567	655095.727	5507255.5
MT14197905	656934.603	5507303.821
MT14197912	656911.136	5507287.623
MT14197917	656886.582	5507275.545
MT14197925	656861.972	5507263.071
MT14197930	656847.24	5507255.855
MT14197934	656831.269	5507248.28
MT14197939	656814.319	5507240.35
MT14197942	656797.103	5507270.705
MT14197947	656783.085	5507296.798
MT14197950	656781.862	5507320.009
MT14197956	656763.59	5507323.546
MT14197961	656730.177	5507353.675
MT14197970	656719.455	5507362.458
MT14197977	656717.05	5507377.717
MT14197982	656708.399	5507426.704
MT14197987	656703.612	5507451.49
MT14197992	656696.948	5507486.786
MT14197999	656691.67	5507515.905
MT14198003	656689.142	5507528.595
MT14198007	656684.582	5507545.523
MT14207065	655980.185	5507150.446
MT14207069	655980.185	5507150.446
MT14207072	655976.723	5507139.212
MT14472678	656697.957	5506911.523
MT14523940	656486.444	5507774.456
MT14523941	656473.467	5507765.213
MT14523947	656487.209	5507648.169
MT14523955	656310.018	5507554.404
MT14523959	656349.393	5507575.241
MT14523963	656393.34	5507599.964
MT14523967	656430.482	5507621.441
MT14523971	656457.133	5507637.387
MT14523975	656467.636	5507643.94
MT14523980	656490.411	5507680.847
MT14523984	656474.891	5507716.179
MT14523987	656461.029	5507754.111
MT14524036	655271.47	5507720.923
MT14524057	655259.35	5507701.868
MT14524066	655233.19	5507670.6
MT14524067	655181.339	5507625.077
MT14524082	655095.903	5507557.751
MT14524085	655069.015	5507533.78
MT14524088	655011.969	5507477.243
MT14524100	655193.48	5507636.029
MT14524103	655161.95	5507608.074
MT14524107	655128.504	5507582.845
MT14524112	655084.034	5507547.099
MT14524117	655051.512	5507515.649
MT14524120	655038.577	5507501.518
MT14525952	655265.45	5507711.493
MT14561988	655334.62	5507566.858
MT14561991	655981.536	5507296.638
MT14561995	655964.171	5507299.059
MT14561998	655929.195	5507304.444
MT14562002	655902.427	5507309.052
MT14562006	655870.278	5507314.731
MT14562010	655822.029	5507322.553
MT14562013	655786.51	5507328.454
MT14562017	655705.021	5507339.101
MT14562021	655686.903	5507342.612
MT14562025	655669.364	5507347.33
MT14562029	655646.721	5507359.001
MT14562033	655631.08	5507375.859
MT14562037	655615.173	5507394.35
MT14562041	655585.861	5507430.966
MT14562045	655559.891	5507465.573
MT14562049	655532.093	5507501.279
MT14562053	655509.712	5507512.568
MT14562057	655486.186	5507518.017
MT14562061	655439.653	5507527.004
MT14562065	655393.573	5507536.683
MT14562068	655353.642	5507540.036
MT14562099	655331.354	5507583.639
MT14562104	655340.977	5507552.217
MT14562110	655325.524	5507609.407
MT14562114	655320.566	5507630.994
MT14562117	655313.796	5507668.325
MT14562128	655299.345	5507742.985
MT14562389	655747.444	5507339.177
MT14587927	655289.262	5507730.782
MT14587937	655309.955	5507688.708
MT14595865	654588.711	5507100.742
MT14633630	656525.523	5507697.105
MT14685522	656537.265	5507676.115
MT14685563	656493.104	5507757.979
MT14685566	656505.614	5507733.669
MT14685572	656544.81	5507663.085
MT14685576	656562.526	5507637.778
MT14685580	656573.688	5507622.302
MT14685584	656595.679	5507600.843
MT14685588	656614.282	5507586.658
MT14685592	656631.814	5507572.597
MT14685596	656646.726	5507564.143
MT14686493	654610.709	5506995.462
MT14686598	654623.979	5506999.547
MT14686599	654591.683	5506995.992
MT14686616	654528.351	5506988.006
MT14686624	654559.873	5506992.345
MT14722773	656959.99	5507260.502
MT14722786	656984.744	5507239.026
MT14722789	656952.585	5507269.325
MT14743312	657078.459	5507168.813
MT14826541	654622.09	5506919.591
MT14826551	654612.06	5506972.616
MT14855064	656698.867	5506931.478
MT14855069	656697.957	5506911.523
MT14857595	655246.41	5507684.286
MT14991533	656211.194	5507565.679
MT14991535	656254.784	5507571.127
MT14991537	656304.547	5507557.334
MT14991546	656002.181	5507441.351
MT14991550	655995.132	5507391.729
MT14991554	655989.542	5507345.971
MT14991560	655986.427	5507316.267
MT15104542	656238.93	5506936.798
MT15176747	656261.297	5507146.738
MT15176753	656258.086	5507106.317
MT15176759	656255.497	5507066.285
MT15176765	656252.105	5507035.626
MT15176771	656247.962	5507003.712
MT15176776	656244.803	5506983.776
MT15176924	656238.93	5506936.798
MT15176928	656244.803	5506983.776
MT15177255	656208.64	5507552.737
MT15177272	656053.268	5507463.43
MT15177278	656029.311	5507456.268
MT15321137	653953.307	5507948.284
MT15572988	657028.992	5507202.899
MT15573483	655146.377	5507596.329
MT15588708	656516.196	5506593.466
MT15588709	656562.191	5506587.467
MT15588710	656636.253	5506577.407
MT15588711	656600.171	5506582.47
MT15588712	656677.704	5506573.181
MT15588713	656705.917	5506568.327
MT15588714	656738.333	5506563.403
MT15588715	656760.526	5506559.984
MT15588716	656793.484	5506555.224
MT15588782	656845.647	5506649.553
MT15588783	656814.866	5506529.81
MT15588784	656818.468	5506555.515
MT15588785	656824.511	5506598.052
MT15588786	656829.748	5506637.356
MT15646997	654766.733	5507556.457
MT15647001	654756.462	5507565.962
MT15647003	654713.984	5507600.974
MT15647004	654740.12	5507579.624
MT15647015	654706.883	5507605.415
MT15647023	654700.203	5507609.817
MT15647024	654666.244	5507630.791
MT15647025	654635.42	5507646.692
MT15647026	654599.4	5507665.702
MT15647027	654559.508	5507705.217
MT15647034	654529.929	5507737.894
MT15647046	654516.005	5507752.005
MT15647050	654499.795	5507768.414
MT15647053	654481.492	5507793.503
MT15647060	654469.797	5507811.018
MT15647068	654459.097	5507827.405
MT15647071	654431.462	5507858.287
MT15647082	654408.599	5507876.627
MT15647087	654390.01	5507891.443
MT15647091	654337.596	5507915.604
MT15647098	654365.223	5507903.398
MT15688967	655043.351	5506609.506
MT15815371	656050.351	5506658.266
MT15815372	656012.626	5506664.578
MT15815373	655977.376	5506670.361
MT15815374	655924.322	5506679.138
MT15815375	655892.595	5506683.555
MT15815382	655306.842	5506697.234
MT15815392	655759.17	5506580.876
MT15815393	655727.649	5506592.142
MT15815394	655701.146	5506602.277
MT15815395	655681.39	5506610.388
MT15815396	655649.938	5506626.207
MT15815398	655581.801	5506659.755
MT15815399	655561.481	5506664.093
MT15815401	655486.383	5506678.31
MT15815402	655454.899	5506689.469
MT15815403	655418.753	5506701.828
MT15815404	655406.688	5506706.014
MT15815405	655386.481	5506707.779
MT15815406	655359.681	5506702.439
MT15815407	655334.421	5506697.934
MT15815408	655251.047	5506681.314
MT15815409	655215.651	5506673.917
MT15815410	655180.372	5506666.823
MT15815411	655144.048	5506659.465
MT15815412	655108.877	5506652.73
MT15815413	655090.243	5506648.759
MT15815414	655072.457	5506645.679
MT15815415	655057.123	5506642.288
MT15815436	655879.556	5506689.384
MT15815440	655867.528	5506681.019
MT15815444	655868.397	5506667.337
MT15815450	655871.628	5506629.568
MT15815454	655871.284	5506609.723
MT15815458	655869.201	5506589.827
MT15815464	655867.865	5506576.277
MT15815468	655859.863	5506572.803
MT15815474	655846.915	5506568.727
MT15815478	655813.67	5506580.725
MT15815484	655782.738	5506590.434
MT15815489	655546.465	5506663.975
MT15843437	655033.121	5506681.12
MT15843446	655025.401	5506722.548
MT15843452	655019.736	5506760.558
MT15843460	655013.485	5506795.704
MT15843469	655009.021	5506821.396
MT15843479	655005.505	5506840.695
MT15843484	655002.371	5506858.459
MT15843492	654989.804	5506916.493
MT15843498	654989.196	5506935.973
MT15843506	654986.809	5506949.737
MT15843514	654978.719	5506995.165
MT15843515	654964.933	5507074.246
MT15843523	654960.089	5507101.735
MT15843531	654955.812	5507124.299
MT15843539	654950.03	5507162.292
MT15843550	654945.976	5507194.661
MT15843555	654945.139	5507208.46
MT15843561	654943.865	5507221.138
MT15843569	654942.24	5507245.874
MT15843577	654943.408	5507277.408
MT15843585	654946.304	5507301.616
MT15843605	654952.032	5507334.521
MT15843612	654957.723	5507349.853
MT15843622	654964.936	5507362.926
MT15843650	655040.029	5506628.609
MT15843655	656223.415	5506633.198
MT15843663	656426.019	5506605.462
MT15843664	656388.198	5506610.466
MT15843667	656267.143	5506627.474
MT15843668	656184.178	5506639.469
MT15843669	656136.226	5506645.463
MT15843704	654976.23	5507008.26
MT15843712	654968.982	5507047.714
MT15845186	655021.11	5507446.839
MT15926367	657679.218	5507247.231
MT16363820	654618.863	5506937.91
MT16649080	656600.366	5506905.039
MT16863250	656620.474	5506902.6
MT17122730	654253.846	5506133.668
MT17138540	656368.683	5506613.092
MT17138558	656312.089	5506620.377
MT17138568	656487.719	5506596.999
MT17138620	656464.62	5506600.009
MT17814334	654376.685	5507493.886
MT17814338	654359.959	5507507.074
MT17814342	654343.326	5507516.618
MT17814346	654320.512	5507531.603
MT17814350	654295.252	5507552.54
MT17814354	654285.57	5507560.345
MT17814358	654272.022	5507561.57
MT17814362	654272.022	5507561.57
MT17814366	654238.306	5507564.783
MT17814370	654224.624	5507565.835
MT17965813	655711.296	5507155.887
MT17980488	654239.46	5506547.544
